"","TripID","Date","Country","Site","Latitude","Longitude","Observer","Fisher","TotalCrew","TrapsOwned","TrapsFished","TrapLocation","Depth_m","SoakTime_Days","TrapType","GapSize_cm","B.undulatus","BrowserMass_g","BrowserMassRatio","ScraperMass_g","ScraperMassRatio","GrazerMass_g","GrazerMassRatio","PredatorMass_g","PredatorMassRatio","TotalCatch_g","LowNoCatch","CPUE_kgPerTrap","CPUE_DistFromMean","TotalValue_KSH","ValuePUE","MeanLLmat","MeanTrophLevel","MeanVulnerability","MTC_degC","FECount","FRic","FEve","FDiv","TotalCa_mg","CaPUE","CaConc_mgPer100g","CaPrice_KSHPermg","TotalFe_mg","FePUE","FeConc_mgPer100g","FePrice_KSHPermg","TotalOmega3_g","Omega3PUE","Omega3Conc_gPer100g","Omega3Price_KSHPerg","TotalProtein_g","ProteinPUE","ProteinConc_gPer100g","ProteinPrice_KSHPerg","TotalVA_ug","VAPUE","VAConc_ugPer100g","VAPrice_KSHPerug","TotalSe_ug","SePUE","SeConc_ugPer100g","SePrice_KSHPerug","TotalZn_ug","ZnPUE","ZnConc_ugPer100g","ZnPrice_KSHPerug"
"38","IXSLG8236U",2010-12-13,"Kenya","Bamburi",-4.00734,39.74012,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","2","Multiple","Multiple","No",2889.9,0.6,0,0,963.3,0.2,0,0,4816.5,"Catch",1.6055,0.7045,0,0,1.06188751116766,NA,NA,NA,NA,NA,NA,NA,552.841488621064,184.280496207021,11.4780751296806,0,8.53981705574353,2.84660568524784,0.177303374976508,0,2.07518615344648,0.691728717815492,0.0430849403809089,0,177.835381789821,59.2784605966069,3.69221180919382,0,298.834453504683,99.6114845015609,6.20439019006919,0,222.103353427015,74.0344511423384,4.6113018462995,0,16.8705488371841,5.62351627906136,0.350265728997904,0
"39","OKHDN5954T",2011-01-06,"Kenya","Bamburi",-4.004,39.74114,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","14","Multiple","Multiple","No",13590,0.75,0,0,0,0,0,0,18120,"Catch",6.04,0.1115,0,0,1.03638920066879,NA,NA,NA,NA,NA,NA,NA,1099.38209963988,366.46069987996,6.06723013046291,0,20.8312314090952,6.94374380303173,0.114962645745558,0,5.91204582138805,1.97068194046268,0.0326271844447464,0,410.943702088302,136.981234029434,2.26790122565288,0,696.046387458285,232.015462486095,3.84131560407442,0,633.317449527993,211.105816509331,3.49512941240614,0,39.2910410137743,13.0970136712581,0.216837974689704,0
"40","OSTLD3357D",2011-01-07,"Kenya","Bamburi",-4.0042,39.7411,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Multiple","Multiple","No",6382,0.6667,0,0,1595.5,0.1667,0,0,9573,"Catch",3.191,0.4128,0,0,1.04963509941151,NA,NA,NA,NA,NA,NA,NA,839.550161496912,279.850053832304,8.76997975030724,0,15.9511702786791,5.31705675955969,0.166626661220924,0,4.18321342866968,1.39440447622323,0.043698040621223,0,294.958670987338,98.3195569957792,3.08115189582511,0,403.093715808886,134.364571936295,4.21073556679082,0,423.923458274694,141.307819424898,4.42832401832962,0,30.8815108887433,10.2938369629144,0.322589688590236,0
"41","HRAEZ0720A",2011-01-08,"Kenya","Bamburi",-4.0044,39.74142,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Multiple","Multiple","No",1195,0.25,0,0,0,0,0,0,4780,"Catch",1.5933,0.7068,0,0,1.41826065548223,NA,NA,NA,NA,NA,NA,NA,680.695539063084,226.898513021028,14.2404924490185,0,10.7071584731003,3.56905282436676,0.223999131236407,0,2.83232055558599,0.944106851861996,0.0592535681084934,0,216.988153840574,72.3293846135248,4.53950112637185,0,421.067331527097,140.355777175699,8.80893999010663,0,424.713051701327,141.571017233776,8.88521028663864,0,20.4335218793186,6.81117395977286,0.427479537224238,0
"42","WBFNO1163H",2011-01-09,"Kenya","Bamburi",-4.0044,39.74142,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Multiple","Multiple","No",4914,0.6667,0,0,1228.5,0.1667,0,0,7371,"Catch",2.457,0.5478,0,0,1.08542262440573,NA,NA,NA,NA,NA,NA,NA,663.31393401326,221.104644671087,8.99896803708127,0,11.4268759068945,3.80895863563151,0.155024771494974,0,3.03242119565343,1.01080706521781,0.0411398886942535,0,225.958076187838,75.3193587292794,3.06550096578264,0,335.520897885158,111.840299295053,4.55190473321338,0,267.829109026823,89.2763696756078,3.63355187934912,0,21.6851980153175,7.22839933843917,0.294196147270621,0
"43","YDVWN9172T",2011-01-10,"Kenya","Bamburi",-4.0032,39.74245,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Traditional","0","No",640,0.5,0,0,0,0,0,0,1280,"Catch",0.4267,0.8453,0,0,1.21451813028915,NA,NA,NA,NA,NA,NA,NA,253.342795741204,84.4475985804012,19.7924059172815,0,4.56575148024058,1.52191716008019,0.356699334393796,0,1.39240250819489,0.464134169398297,0.108781445952726,0,118.00788411888,39.3359613729599,9.21936594678748,0,651.878940202961,217.292980067654,50.9280422033563,0,205.023476126536,68.3411587088453,16.0174590723856,0,7.4632411789805,2.48774705966017,0.583065717107851,0
"44","ZYUIC9304N",2011-01-11,"Kenya","Bamburi",-4.00817,39.73952,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Gated","4","No",1660,0.6667,0,0,0,0,0,0,2490,"Catch",0.83,0.668,0,0,1.33514176064329,NA,NA,NA,NA,NA,NA,NA,328.368980219623,109.456326739874,13.187509245768,0,5.36520778406395,1.78840259468798,0.215470192131082,0,1.70404475641437,0.568014918804789,0.0684355323861192,0,151.440890565864,50.4802968552881,6.08196347654073,0,1009.07963613564,336.35987871188,40.5252865917928,0,334.84930590097,111.616435300323,13.4477632891956,0,9.74766337269357,3.24922112423119,0.391472424606167,0
"45","TUUNY8187T",2011-01-12,"Kenya","Bamburi",-4.00801,39.73919,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Multiple","Multiple","No",1240,0.4,0,0,620,0.2,0,0,3100,"Catch",1.0333,0.8098,0,0,1.13222998213258,NA,NA,NA,NA,NA,NA,NA,382.149830269329,127.383276756443,12.3274138796558,0,5.52118099439485,1.84039366479828,0.178102612722415,0,1.23503450113604,0.411678167045346,0.0398398226172916,0,115.637838209427,38.5459460698089,3.73025284546538,0,172.667987617357,57.5559958724522,5.56993508443086,0,166.617336742535,55.5391122475116,5.37475279814629,0,10.3810478401578,3.4603492800526,0.334872510972833,0
"46","IZZYM0234K",2011-01-13,"Kenya","Bamburi",-4.00817,39.73952,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Gated","4","No",0,0,0,0,0,0,0,0,140,"LowNoCatch",0.0467,0.9813,0,0,0.799543236832358,NA,NA,NA,NA,NA,NA,NA,96.5915140487899,32.1971713495966,68.9939386062785,0,1.83021944917781,0.610073149725937,1.30729960655558,0,0.385198972841416,0.128399657613805,0.275142123458154,0,27.2015117519929,9.06717058399763,19.4296512514235,0,24.2345458768501,8.07818195895004,17.3103899120358,0,74.0680908801992,24.6893636267331,52.9057792001423,0,3.77287294205996,1.25762431401999,2.69490924432854,0
"47","YSTMB8799M",2011-01-18,"Kenya","Bamburi",-4.00817,39.74009,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","5","Multiple","Multiple","No",480,0.5,0,0,0,0,0,0,960,"LowNoCatch",0.32,0.9411,0,0,1.03600214081472,NA,NA,NA,NA,NA,NA,NA,216.577909453003,72.1926364843342,22.5601989013544,0,3.69601841793496,1.23200613931165,0.385001918534892,0,0.976022603584102,0.325340867861367,0.101669021206677,0,88.6923534422736,29.5641178140912,9.2387868169035,0,159.421682061987,53.1405606873292,16.6064252147904,0,135.441658901397,45.147219633799,14.1085061355622,0,6.68151019820018,2.22717006606673,0.695990645645852,0
"48","IBKSJ1982Q",2011-01-19,"Kenya","Bamburi",-4.00797,39.74049,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Multiple","Multiple","No",2720,0.2857,0,0,2720,0.2857,0,0,9520,"Catch",3.1733,0.416,0,0,1.42189030635093,NA,NA,NA,NA,NA,NA,NA,661.704206392841,220.568068797614,6.95067443689959,0,10.0546766250033,3.35155887500111,0.105616351102976,0,2.56260043521293,0.854200145070976,0.0269180717984551,0,254.124974529799,84.7083248432664,2.66937998455671,0,771.9879323511,257.3293107837,8.10911693646113,0,387.317145838102,129.105715279367,4.06845741426577,0,20.718696305105,6.90623210170168,0.217633364549423,0
"49","XPYCJ2365A",2011-01-20,"Kenya","Bamburi",-4.00797,39.74049,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Traditional","0","No",0,0,0,0,0,0,0,0,500,"LowNoCatch",0.1667,0.9396,0,0,1.00951249882861,NA,NA,NA,NA,NA,NA,NA,130.169286301485,43.389762100495,26.033857260297,0,1.28142693108754,0.427142310362513,0.256285386217508,0,0.324389585952034,0.108129861984011,0.0648779171904068,0,46.7750496026607,15.5916832008869,9.35500992053214,0,118.087988556897,39.3626628522989,23.6175977113793,0,73.5912422461995,24.5304140820665,14.7182484492399,0,2.32257704856118,0.774192349520392,0.464515409712235,0
"50","VQNXH0895Z",2011-01-21,"Kenya","Bamburi",-4.00819,39.74009,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","Multiple","Multiple","Multiple","No",1990,0.4,0,0,0,0,0,0,4975,"Catch",1.6583,0.6948,0,0,1.50773296602734,NA,NA,NA,NA,NA,NA,NA,291.929045856378,97.3096819521262,5.8679205197262,0,4.25049862164105,1.41683287388035,0.0854371582239408,0,0.913991347876321,0.30466378262544,0.0183716853844487,0,92.5256463604126,30.8418821201375,1.85981198714397,0,138.409691727646,46.1365639092152,2.78210435633459,0,150.471224804638,50.1570749348793,3.02454723225403,0,7.69677481339239,2.56559160446413,0.154709041475224,0
"51","LLJNI3248H",2011-01-24,"Kenya","Bamburi",-4.05383,39.71574,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","3","Gated","4","No",1680,0.6,0,0,0,0,0,0,2800,"Catch",0.9333,0.6267,0,0,1.10289767806588,NA,NA,NA,NA,NA,NA,NA,237.808613630908,79.2695378769695,8.49316477253244,0,3.76486750793761,1.2549558359792,0.134459553854915,0,1.00106692401437,0.333688974671456,0.0357523901433703,0,105.491467887776,35.1638226292585,3.76755242456342,0,214.997325544269,71.6657751814229,7.67847591229531,0,180.096514864268,60.0321716214228,6.43201838800958,0,7.33671646315273,2.44557215438424,0.26202558796974,0
"52","RJOCP5418K",2011-01-25,"Kenya","Bamburi",-4.05383,39.71619,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","1","Multiple","Multiple","No",5504,0.8,0,0,0,0,0,0,6880,"Catch",2.2933,0.578,0,0,1.07282160069703,NA,NA,NA,NA,NA,NA,NA,647.594208420594,215.864736140198,9.4127065177412,0,12.0857929186629,4.0285976395543,0.175665594748007,0,3.57828223424983,1.19276074474994,0.0520099161954918,0,247.8048811401,82.6016270466998,3.60181513285028,0,444.82624215641,148.275414052137,6.46549770576178,0,351.377910154735,117.125970051578,5.10723706620254,0,22.0160276323679,7.33867587745598,0.320000401633255,0
"53","NYYVZ1793U",2011-01-26,"Kenya","Bamburi",-4.05466,39.71718,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","1","Multiple","Multiple","No",37505,0.9286,0,0,0,0,0,0,40390,"Catch",13.4633,1.4777,0,0,0.942722948784373,NA,NA,NA,NA,NA,NA,NA,1088.98047973282,362.993493244274,2.69616360419119,0,22.7331212236978,7.57770707456593,0.0562840337303734,0,6.44717711487109,2.14905903829036,0.015962310262122,0,535.481614033814,178.493871344605,1.3257777024853,0,967.410042572212,322.470014190737,2.39517217769798,0,845.733160925312,281.911053641771,2.09391720952046,0,45.5259931305469,15.1753310435156,0.112716001808732,0
"54","UZSKT6741V",2011-01-27,"Kenya","Bamburi",-4.05517,39.71561,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","1","Multiple","Multiple","No",13200,0.5,0,0,0,0,0,0,26400,"Catch",8.8,0.6195,0,0,1.13171060828678,NA,NA,NA,NA,NA,NA,NA,1008.27549925952,336.091833086505,3.81922537598301,0,17.5045182987889,5.83483943292963,0.0663049935560185,0,4.59386723822364,1.53128907940788,0.0174010122659986,0,401.396510470285,133.798836823428,1.52044132753896,0,1339.827332889,446.609110962999,5.07510353367045,0,603.075491039506,201.025163679835,2.28437685999813,0,35.9741866057914,11.9913955352638,0.13626585835527,0
"55","FJPVM8172N",2011-01-29,"Kenya","Bamburi",-4.05383,39.71718,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","2","Multiple","Multiple","No",11100,0.5,0,0,4440,0.2,0,0,22200,"Catch",7.4,0.3618,0,0,0.995669506585277,NA,NA,NA,NA,NA,NA,NA,938.122218411676,312.707406137225,4.22577575861115,0,18.6078797991566,6.20262659971887,0.0838192783745793,0,4.60015706356236,1.53338568785412,0.0207214282142449,0,419.092141798148,139.697380599383,1.8878024405322,0,559.239460944014,186.413153648005,2.51909667091898,0,510.694083944867,170.231361314956,2.30042380155346,0,30.0206964646901,10.0068988215634,0.135228362453559,0
"56","KXYPG9971F",2011-01-31,"Kenya","Bamburi",-4.05383,39.71574,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","2","Gated","4","No",3840,1,0,0,0,0,0,0,3840,"Catch",1.28,0.488,0,0,0.988597385548923,NA,NA,NA,NA,NA,NA,NA,419.907729634297,139.969243211432,10.9350971258932,0,8.92837291574278,2.97612430524759,0.232509711347468,0,2.64338645671582,0.881128818905274,0.0688381889769745,0,174.707326707732,58.2357755692442,4.5496699663472,0,259.029967851914,86.3433226173046,6.74557207947692,0,202.926852372572,67.6422841241907,5.2845534472024,0,16.3738840243762,5.45796134145872,0.426403229801463,0
"57","YYCVG5148K",2011-02-02,"Kenya","Bamburi",-4.05822,39.71494,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","1","Gated","4","No",220,1,0,0,0,0,0,0,220,"LowNoCatch",0.0733,0.9707,0,0,0.967232805507591,NA,NA,NA,NA,NA,NA,NA,96.2288547078597,32.0762849026199,43.7403885035726,0,2.04608545985772,0.68202848661924,0.930038845389873,0,0.605776062997376,0.201925354332459,0.275352755907898,0,40.0370957038554,13.3456985679518,18.1986798653888,0,59.3610342993969,19.7870114331323,26.9822883179077,0,46.5040703353811,15.5013567784604,21.1382137888096,0,3.75234842225287,1.25078280741762,1.70561291920585,0
"58","AGVDM6658O",2011-02-03,"Kenya","Bamburi",-4.05807,39.71599,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","1","Multiple","Multiple","No",1840,0.5,0,0,0,0,0,0,3680,"Catch",1.2267,0.7743,0,0,1.12971989937452,NA,NA,NA,NA,NA,NA,NA,477.860237541736,159.286745847245,12.985332541895,0,7.38231374764895,2.46077124921632,0.200606351838287,0,2.18580207073197,0.72860069024399,0.0593967954003252,0,163.123080978954,54.3743603263179,4.43269241790635,0,369.594478113052,123.198159371017,10.0433282095938,0,294.323112751228,98.1077042504093,7.99791067258771,0,13.2938487324513,4.4312829108171,0.361245889468785,0
"59","IXJRT0612C",2011-02-04,"Kenya","Bamburi",-4.05822,39.71494,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","1","Gated","4","No",840,1,0,0,0,0,0,0,840,"LowNoCatch",0.28,0.888,0,0,0.922561410875714,NA,NA,NA,NA,NA,NA,NA,183.709631715005,61.2365439050016,21.8701942517863,0,3.90616315063747,1.30205438354582,0.465019422694936,0,1.15648157481317,0.385493858271057,0.137676377953949,0,76.434455434633,25.4781518115443,9.0993399326944,0,113.325610935212,37.7752036450708,13.4911441589538,0,88.7804979130003,29.5934993043334,10.5691068944048,0,7.16357426066457,2.38785808688819,0.852806459602925,0
"60","KYCQN2956N",2011-02-05,"Kenya","Bamburi",-4.05762,39.71664,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","1","Multiple","Multiple","No",1680,1,0,0,0,0,0,0,1680,"Catch",0.56,0.8969,0,0,0.906376122965614,NA,NA,NA,NA,NA,NA,NA,244.946175620007,81.6487252066689,14.5801295011909,0,5.20821753418329,1.73607251139443,0.310012948463291,0,1.54197543308423,0.513991811028076,0.0917842519692993,0,101.912607246177,33.9708690820591,6.06622662179627,0,151.100814580283,50.3669381934277,8.99409610596923,0,118.373997217334,39.4579990724446,7.04607126293653,0,9.55143234755276,3.18381078251759,0.568537639735283,0
"61","FZLEV6271P",2011-02-07,"Kenya","Bamburi",-4.05807,39.71599,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","2","Traditional","0","No",0,0,0,0,0,0,0,0,90,"LowNoCatch",0.03,0.9891,0,0,1.9159599308791,NA,NA,NA,NA,NA,NA,NA,86.1572113366045,28.7190704455348,95.7302348184494,0,0.73897851978221,0.246326173260737,0.821087244202456,0,0.131599460886854,0.0438664869622848,0.146221623207616,0,17.5052239421017,5.83507464736722,19.4502488245574,0,30.062122109122,10.0207073697074,33.4023578990245,0,30.4241415742102,10.1413805247367,33.8046017491224,0,1.06496022987647,0.354986743292157,1.18328914430719,0
"62","LPMIU7094R",2011-02-08,"Kenya","Bamburi",-4.05823,39.71562,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","Multiple","Gated","4","No",1400,0.2,0,0,0,0,0,0,7000,"Catch",2.3333,0.0667,0,0,1.64195705761108,NA,NA,NA,NA,NA,NA,NA,540.102941701728,180.034313900576,7.71575631002469,0,6.37647392020637,2.12549130673546,0.0910924845743767,0,1.83281882572639,0.610939608575463,0.0261831260818055,0,253.009448961099,84.336482987033,3.61442069944427,0,3010.69560393926,1003.56520131309,43.0099371991323,0,759.084262159518,253.028087386506,10.8440608879931,0,16.0100319690496,5.33667732301654,0.228714742414995,0
"63","KXYKO6898Y",2011-02-13,"Kenya","Bamburi",-4.05762,39.71664,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","Multiple","Multiple","Multiple","No",2230,0.2222,0,0,0,0,0,0,10035,"Catch",3.345,0.3844,0,0,1.47772515736228,NA,NA,NA,NA,NA,NA,NA,669.828016169685,223.276005389895,6.67491794887579,0,9.5447144454847,3.18157148182823,0.0951142445987513,0,2.3069134140976,0.768971138032533,0.0229886737827364,0,207.570063735761,69.1900212452538,2.0684610237744,0,347.845562440715,115.948520813572,3.46632349218451,0,293.543788955087,97.8479296516956,2.92519969063365,0,16.7753034969844,5.59176783232812,0.167167947154802,0
"64","MNNRL4762V",2011-02-14,"Kenya","Bamburi",-4.05807,39.71599,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","Multiple","Multiple","Multiple","No",0,0,0,0,0,0,0,0,1460,"Catch",0.4867,0.9104,0,0,1.32506841753537,NA,NA,NA,NA,NA,NA,NA,268.536902366466,89.5123007888219,18.3929385182511,0,3.84486207474059,1.2816206915802,0.263346717447986,0,0.755972638888004,0.251990879629335,0.0517789478690413,0,70.3148887475865,23.4382962491955,4.81608827038264,0,95.3051630762068,31.7683876920689,6.5277508956306,0,156.573922338546,52.191307446182,10.7242412560648,0,7.36404673221026,2.45468224407009,0.504386762480155,0
"65","HZJSH9221Y",2011-02-15,"Kenya","Bamburi",-4.05822,39.71562,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","6","Gated","4","No",1080,1,0,0,0,0,0,0,1080,"Catch",0.36,0.856,0,0,1.01578866923789,NA,NA,NA,NA,NA,NA,NA,236.198097919292,78.7326993064307,21.8701942517863,0,5.02220976510531,1.67406992170177,0.465019422694937,0,1.48690488190265,0.495634960634216,0.137676377953949,0,98.2728712730995,32.7576237576998,9.0993399326944,0,145.704356916702,48.5681189722339,13.4911441589538,0,114.146354459572,38.0487848198573,10.5691068944048,0,9.21030976371159,3.07010325457053,0.852806459602925,0
"66","HMTCY1383M",2011-02-17,"Kenya","Bamburi",-4.05807,39.71599,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","7","Multiple","Multiple","No",7800,0.625,0,0,1560,0.125,0,0,12480,"Catch",4.16,0.2344,0,0,1.16726800633656,NA,NA,NA,NA,NA,NA,NA,820.130132280127,273.376710760042,6.5715555471164,0,14.0862121805307,4.6954040601769,0.112870289908098,0,3.49908416232745,1.16636138744248,0.0280375333519828,0,287.451331846253,95.8171106154178,2.30329592825523,0,429.992000605318,143.330666868439,3.44544872279902,0,379.573992987941,126.524664329314,3.04145827714696,0,26.9812608608224,8.99375362027414,0.216196000487359,0
"67","NWTDW6480V",2011-02-21,"Kenya","Bamburi",-4.06363,39.71372,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","4","Multiple","Multiple","No",0,0,0,0,0,0,0,0,840,"LowNoCatch",0.28,0.9485,0,0,1.55714804953617,NA,NA,NA,NA,NA,NA,NA,152.593206949562,50.8644023165205,18.1658579701859,0,1.99603822080347,0.665346073601155,0.237623597714698,0,0.382251074453118,0.127417024817706,0.0455060802920378,0,54.1185277461195,18.0395092487065,6.44268187453803,0,75.2036858374674,25.0678952791558,8.95281974255565,0,76.490960821214,25.4969869404046,9.10606676443023,0,2.63156208576936,0.877187361923121,0.313281200686829,0
"68","EUPNI0074F",2011-02-22,"Kenya","Bamburi",-4.06094,39.71372,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","5","Traditional","0","No",1600,1,0,0,0,0,0,0,1600,"Catch",0.5333,0.8067,0,0,1.12649603854298,NA,NA,NA,NA,NA,NA,NA,349.923108028581,116.641036009527,21.8701942517863,0,7.44031076311898,2.48010358770633,0.465019422694937,0,2.20282204726318,0.734274015754395,0.137676377953949,0,145.58943892311,48.5298129743701,9.0993399326944,0,215.858306543262,71.9527688477539,13.4911441589538,0,169.105710310477,56.3685701034923,10.5691068944048,0,13.6449033536468,4.54830111788227,0.852806459602925,0
"69","UZMEW7719B",2011-02-23,"Kenya","Bamburi",-4.06352,39.71378,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","6","Gated","4","No",0,0,0,0,0,0,0,0,200,"LowNoCatch",0.0667,0.9733,0,0,0.889748114833957,NA,NA,NA,NA,NA,NA,NA,137.987877212557,45.9959590708523,68.9939386062785,0,2.61459921311116,0.871533071037053,1.30729960655558,0,0.550284246916308,0.183428082305436,0.275142123458154,0,38.859302502847,12.9531008342823,19.4296512514235,0,34.6207798240716,11.5402599413572,17.3103899120358,0,105.811558400285,35.2705194667615,52.9057792001423,0,5.38981848865708,1.79660616288569,2.69490924432854,0
"70","JNMND5368K",2011-02-24,"Kenya","Bamburi",-4.06094,39.71317,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","7","Multiple","Multiple","No",3990,0.375,0,0,0,0,0,0,10640,"Catch",3.5467,0.3473,0,0,1.37558752947925,NA,NA,NA,NA,NA,NA,NA,726.69300336415,242.231001121383,6.82982146018938,0,11.5597386051746,3.85324620172487,0.10864415982307,0,3.01067686591677,1.00355895530559,0.0282958352059847,0,247.794823339186,82.5982744463954,2.32889871559385,0,372.987635551059,124.329211850353,3.50552289051747,0,325.705581213522,108.568527071174,3.06114268057822,0,19.5184231073379,6.50614103577929,0.183443826196785,0
"71","KRGTR3134U",2011-02-26,"Kenya","Bamburi",-4.06352,39.71378,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","9","Multiple","Multiple","No",16320,0.8889,0,0,2040,0.1111,0,0,18360,"Catch",6.12,0.1263,0,0,1.00119033397589,NA,NA,NA,NA,NA,NA,NA,990.074930360944,330.024976786981,5.39256498017944,0,18.6440425826282,6.21468086087605,0.101547072890132,0,4.87123077634626,1.62374359211542,0.0265317580411016,0,374.181914273711,124.727304757904,2.0380278555213,0,544.607730472383,181.535910157461,2.96627304178858,0,485.15233713429,161.71744571143,2.64244192338938,0,35.5451331049244,11.8483777016415,0.193600942837279,0
"72","GIBXU4299O",2011-02-28,"Kenya","Bamburi",-4.06352,39.71378,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","11","Multiple","Multiple","No",9840,0.4,0,0,0,0,0,0,24600,"Catch",8.2,0.5091,0,0,1.28802609276027,NA,NA,NA,NA,NA,NA,NA,1250.47881359725,416.826271199083,5.08324720974492,0,19.9592173523086,6.65307245076953,0.0811350298874333,0,4.95233173569741,1.65077724523247,0.0201314298199082,0,459.875872778984,153.291957592995,1.86941411698774,0,1599.46879897048,533.156266323492,6.50190568687186,0,939.971509825703,313.323836608568,3.82102239766546,0,37.8250220542411,12.608340684747,0.153760252253012,0
"73","GNLHS2939Q",2011-03-01,"Kenya","Bamburi",-4.06352,39.71378,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","12","Gated","4","No",6240,0.8,0,0,0,0,0,0,7800,"Catch",2.6,0.0399,0,0,1.24335393577223,NA,NA,NA,NA,NA,NA,NA,936.21570015989,312.071900053297,12.0027653866653,0,13.8645303484826,4.62151011616088,0.177750389083111,0,3.0471925787213,1.01573085957377,0.0390665715220679,0,288.691643013579,96.2305476711931,3.7011749104305,0,930.637038514941,310.212346171647,11.9312440835249,0,454.316203017044,151.438734339015,5.82456670534671,0,30.8719865776401,10.2906621925467,0.395794699713334,0
